checkin_id	user_id	session_id	utc_time	timezone_offset	lat	lon	category	subcategory
26259691	10238	10238_AE_62	2013-02-05 12:20:12	240	25.219028	55.33562	Outdoors & Recreation	Harbor / Marina
6216319	10238	10238_AE_62	2013-02-05 13:29:16	240	25.216201	55.407872	Shop & Service	Mall
28153533	10238	10238_AE_62	2013-02-05 18:09:03	240	25.175014	55.256305	Travel & Transport	Rental Car Location
20048679	10238	10238_AE_63	2013-02-06 15:48:17	240	25.187447	55.239215	Shop & Service	Department Store
11356588	10238	10238_AE_63	2013-02-06 16:16:13	240	25.191389	55.23544	Outdoors & Recreation	Plaza
24833494	10238	10238_AE_64	2013-02-07 03:50:55	240	25.247611	55.278697	Outdoors & Recreation	Beach
6859740	10238	10238_AE_64	2013-02-07 04:05:23	240	25.284787	55.321645	Professional & Other Places	Medical Center
15741877	10238	10238_AE_64	2013-02-07 05:45:10	240	25.197488	55.299633	Outdoors & Recreation	Plaza
6531717	10238	10238_AE_64	2013-02-07 06:12:13	240	25.225262	55.290169	Professional & Other Places	Office
16816914	10238	10238_AE_65	2013-02-10 15:17:41	240	25.216492	55.252583	Shop & Service	Mall
28153534	10238	10238_AE_65	2013-02-10 17:00:46	240	25.175014	55.256305	Travel & Transport	Rental Car Location
28153536	10238	10238_AE_71	2013-02-16 11:47:32	240	25.175014	55.256305	Travel & Transport	Rental Car Location
15741879	10238	10238_AE_71	2013-02-16 12:50:24	240	25.197488	55.299633	Outdoors & Recreation	Plaza
20048682	10238	10238_AE_71	2013-02-16 15:50:34	240	25.187447	55.239215	Shop & Service	Department Store
28153537	10238	10238_AE_71	2013-02-16 16:49:42	240	25.175014	55.256305	Travel & Transport	Rental Car Location
28153538	10238	10238_AE_73	2013-02-17 12:13:31	240	25.175014	55.256305	Travel & Transport	Rental Car Location
11574725	10238	10238_AE_73	2013-02-17 13:12:43	240	25.226917	55.326333	Arts & Entertainment	Movie Theater
26727555	10238	10238_AE_74	2013-02-18 07:49:06	240	25.160227	55.207439	Professional & Other Places	Medical Center
15741880	10238	10238_AE_74	2013-02-18 09:09:02	240	25.197488	55.299633	Outdoors & Recreation	Plaza
15052563	10238	10238_AE_74	2013-02-18 09:46:13	240	25.24423	55.317578	Professional & Other Places	Medical Center
28153539	10238	10238_AE_74	2013-02-18 10:35:43	240	25.175014	55.256305	Travel & Transport	Rental Car Location
6531721	10238	10238_AE_75	2013-02-19 06:11:16	240	25.225262	55.290169	Professional & Other Places	Office
10026788	10238	10238_AE_75	2013-02-19 08:44:35	240	25.243609	55.320679	Professional & Other Places	Medical Center
26727556	10238	10238_AE_76	2013-02-21 08:17:58	240	25.160227	55.207439	Professional & Other Places	Medical Center
27058816	10238	10238_AE_76	2013-02-21 09:47:01	240	25.167523	55.214238	Travel & Transport	Road
24898598	10238	10238_AE_76	2013-02-21 09:55:30	240	25.186707	55.240171	Professional & Other Places	Building
28153542	10238	10238_AE_76	2013-02-21 11:55:29	240	25.175014	55.256305	Travel & Transport	Rental Car Location
6531723	10238	10238_AE_78	2013-02-26 04:03:27	240	25.225262	55.290169	Professional & Other Places	Office
24898711	10238	10238_AE_78	2013-02-26 04:19:18	240	25.19636	55.246983	Professional & Other Places	Government Building
16317197	10238	10238_AE_78	2013-02-26 04:46:59	240	25.187129	55.23947	Food	Fast Food Restaurant
12845523	10238	10238_AE_8	2012-11-05 12:29:13	240	25.217327	55.283461	Professional & Other Places	Office
26641643	10238	10238_AE_8	2012-11-05 12:29:45	240	25.200916	55.278147	Residence	Residential Building (Apartment / Condo)
19537485	10238	10238_AE_80	2013-02-27 23:26:27	240	25.267599	55.355375	Travel & Transport	General Travel
4237728	10238	10238_AE_80	2013-02-27 23:45:32	240	25.27268	55.295005	Outdoors & Recreation	Plaza
19877460	10238	10238_AE_80	2013-02-27 23:54:34	240	25.228159	55.261252	Food	Fast Food Restaurant
6531724	10238	10238_AE_80	2013-02-28 03:52:45	240	25.225262	55.290169	Professional & Other Places	Office
27058818	10238	10238_AE_80	2013-02-28 06:47:30	240	25.167523	55.214238	Travel & Transport	Road
29927713	10238	10238_AE_80	2013-02-28 07:37:04	240	25.156903	55.205691	Food	Coffee Shop
31617075	10238	10238_AE_80	2013-02-28 08:06:14	240	25.168833	55.227664	Shop & Service	Toy / Game Store
29399803	10238	10238_AE_80	2013-02-28 08:58:31	240	25.15896	55.256888	Nightlife Spot	Cocktail Bar
28153543	10238	10238_AE_80	2013-02-28 09:21:06	240	25.175014	55.256305	Travel & Transport	Rental Car Location
22196027	10238	10238_AE_83	2013-03-06 08:00:30	240	25.236006	55.277769	Travel & Transport	Road
17437129	10238	10238_AE_83	2013-03-06 08:09:02	240	25.224413	55.25769	Outdoors & Recreation	Other Great Outdoors
15741881	10238	10238_AE_83	2013-03-06 11:47:20	240	25.197488	55.299633	Outdoors & Recreation	Plaza
31499124	10238	10238_AE_83	2013-03-06 11:50:25	240	25.202418	55.310156	Outdoors & Recreation	Bridge
15052566	10238	10238_AE_83	2013-03-06 12:07:25	240	25.24423	55.317578	Professional & Other Places	Medical Center
19980443	10238	10238_AE_85	2013-03-11 11:26:30	240	25.210832	55.275103	Outdoors & Recreation	Bridge
30640710	10238	10238_AE_85	2013-03-11 11:27:17	240	25.210048	55.261216	Outdoors & Recreation	Lighthouse
10734057	10238	10238_AE_85	2013-03-11 11:31:46	240	25.210028	55.246511	Travel & Transport	Road
30147535	10238	10238_AE_85	2013-03-11 11:46:06	240	25.19702	55.237627	Professional & Other Places	Medical Center
6531725	10238	10238_AE_86	2013-03-12 04:17:51	240	25.225262	55.290169	Professional & Other Places	Office
20048687	10238	10238_AE_86	2013-03-12 04:48:38	240	25.187447	55.239215	Shop & Service	Department Store
6531726	10238	10238_AE_86	2013-03-12 05:07:57	240	25.225262	55.290169	Professional & Other Places	Office
19980446	10238	10238_AE_89	2013-03-14 11:35:12	240	25.210832	55.275103	Outdoors & Recreation	Bridge
13071638	10238	10238_AE_89	2013-03-14 11:41:57	240	25.154633	55.216262	Travel & Transport	General Travel
26727557	10238	10238_AE_89	2013-03-14 12:01:06	240	25.160227	55.207439	Professional & Other Places	Medical Center
27058822	10238	10238_AE_89	2013-03-14 12:43:18	240	25.167523	55.214238	Travel & Transport	Road
20048689	10238	10238_AE_89	2013-03-14 12:57:03	240	25.187447	55.239215	Shop & Service	Department Store
24898599	10238	10238_AE_89	2013-03-14 13:02:37	240	25.186707	55.240171	Professional & Other Places	Building
18534193	10238	10238_AE_89	2013-03-14 16:58:36	240	25.183398	55.242858	Professional & Other Places	Medical Center
24898600	10238	10238_AE_90	2013-03-15 06:37:56	240	25.186707	55.240171	Professional & Other Places	Building
20048690	10238	10238_AE_90	2013-03-15 06:39:12	240	25.187447	55.239215	Shop & Service	Department Store
28153548	10238	10238_AE_90	2013-03-15 08:42:23	240	25.175014	55.256305	Travel & Transport	Rental Car Location
24701284	10238	10238_AE_91	2013-03-16 09:14:07	240	25.197217	55.237609	Professional & Other Places	Medical Center
24898601	10238	10238_AE_91	2013-03-16 11:09:39	240	25.186707	55.240171	Professional & Other Places	Building
28153549	10238	10238_AE_91	2013-03-16 11:12:12	240	25.175014	55.256305	Travel & Transport	Rental Car Location
28972613	10238	10238_AE_91	2013-03-16 16:10:24	240	25.178274	55.253235	Shop & Service	Gas Station / Garage
19980449	10238	10238_AE_93	2013-03-19 09:18:13	240	25.210832	55.275103	Outdoors & Recreation	Bridge
24898602	10238	10238_AE_93	2013-03-19 09:37:19	240	25.186707	55.240171	Professional & Other Places	Building
28153550	10238	10238_AE_93	2013-03-19 11:11:07	240	25.175014	55.256305	Travel & Transport	Rental Car Location
32132970	10238	10238_AE_95	2013-03-28 12:13:13	240	25.287118	55.321367	Travel & Transport	Bus Station
4237732	10238	10238_AE_95	2013-03-28 12:15:47	240	25.27268	55.295005	Outdoors & Recreation	Plaza
17437131	10238	10238_AE_95	2013-03-28 12:21:42	240	25.224413	55.25769	Outdoors & Recreation	Other Great Outdoors
24898603	10238	10238_AE_96	2013-03-29 11:15:52	240	25.186707	55.240171	Professional & Other Places	Building
11356589	10238	10238_AE_96	2013-03-29 11:17:23	240	25.191389	55.23544	Outdoors & Recreation	Plaza
17437132	10238	10238_AE_96	2013-03-29 11:25:23	240	25.224413	55.25769	Outdoors & Recreation	Other Great Outdoors
29538935	10238	10238_AE_96	2013-03-29 11:28:39	240	25.259945	55.284376	Travel & Transport	Road
4237733	10238	10238_AE_96	2013-03-29 11:32:12	240	25.27268	55.295005	Outdoors & Recreation	Plaza
24898604	10238	10238_AE_96	2013-03-29 13:59:21	240	25.186707	55.240171	Professional & Other Places	Building
13080412	10238	10238_AE_98	2013-03-31 06:53:09	240	25.285815	55.350221	Professional & Other Places	Building
24740570	10238	10238_AE_98	2013-03-31 07:02:33	240	25.27077	55.37311	Travel & Transport	Light Rail
13080413	10238	10238_AE_98	2013-03-31 08:52:21	240	25.285815	55.350221	Professional & Other Places	Building
26968471	10238	10238_AE_98	2013-03-31 09:04:08	240	25.274306	55.348616	Outdoors & Recreation	Bridge
21832390	10238	10238_AE_98	2013-03-31 09:09:01	240	25.2323	55.313509	Outdoors & Recreation	Other Great Outdoors
19980454	10238	10238_AE_98	2013-03-31 09:12:42	240	25.210832	55.275103	Outdoors & Recreation	Bridge
24898605	10238	10238_AE_98	2013-03-31 09:15:09	240	25.186707	55.240171	Professional & Other Places	Building
24898606	10238	10238_AE_99	2013-04-01 12:21:48	240	25.186707	55.240171	Professional & Other Places	Building
10734065	10238	10238_AE_99	2013-04-01 12:25:05	240	25.210028	55.246511	Travel & Transport	Road
28153551	10238	10238_AE_99	2013-04-01 15:24:28	240	25.175014	55.256305	Travel & Transport	Rental Car Location
18378284	10246	10246_AE_3	2012-04-28 08:07:43	240	25.197063	55.276538	Food	Coffee Shop
6252043	10246	10246_AE_3	2012-04-28 08:48:08	240	25.197	55.279491	Shop & Service	Mall
31165947	102698	102698_AE_10	2013-02-06 11:24:36	240	25.233038	55.27565	Residence	Home (private)
17986621	102698	102698_AE_10	2013-02-06 16:50:37	240	25.236632	55.277013	Food	Middle Eastern Restaurant
31165948	102698	102698_AE_10	2013-02-06 17:51:59	240	25.233038	55.27565	Residence	Home (private)
31210404	102698	102698_AE_11	2013-02-07 11:52:00	240	25.23683	55.276252	College & University	General College & University
31262844	102698	102698_AE_11	2013-02-07 16:56:01	240	25.246909	55.30926	Food	Vegetarian / Vegan Restaurant
31165949	102698	102698_AE_11	2013-02-07 17:13:59	240	25.233038	55.27565	Residence	Home (private)
18503866	102698	102698_AE_12	2013-02-08 06:43:19	240	25.229285	55.273762	Shop & Service	Food & Drink Shop
31165950	102698	102698_AE_12	2013-02-08 06:57:11	240	25.233038	55.27565	Residence	Home (private)
31280482	102698	102698_AE_12	2013-02-08 09:11:32	240	25.23925	55.276411	Food	Sandwich Place
17986622	102698	102698_AE_12	2013-02-08 09:27:55	240	25.236632	55.277013	Food	Middle Eastern Restaurant
31165951	102698	102698_AE_12	2013-02-08 09:31:00	240	25.233038	55.27565	Residence	Home (private)
31031204	102698	102698_AE_12	2013-02-08 12:58:11	240	25.236885	55.275097	Shop & Service	Department Store
27144359	102698	102698_AE_13	2013-02-10 16:22:37	240	25.237922	55.272882	Shop & Service	Mall
31291002	102698	102698_AE_13	2013-02-10 17:30:01	240	25.233305	55.278374	Food	Fried Chicken Joint
31165952	102698	102698_AE_13	2013-02-10 17:32:42	240	25.233038	55.27565	Residence	Home (private)
17986624	102698	102698_AE_14	2013-02-11 08:16:58	240	25.236632	55.277013	Food	Middle Eastern Restaurant
31165953	102698	102698_AE_14	2013-02-11 08:17:33	240	25.233038	55.27565	Residence	Home (private)
31031205	102698	102698_AE_14	2013-02-11 10:06:43	240	25.236885	55.275097	Shop & Service	Department Store
20063692	102698	102698_AE_15	2013-02-13 13:59:44	240	25.23553	55.277608	Food	Ice Cream Shop
31031206	102698	102698_AE_15	2013-02-13 14:43:05	240	25.236885	55.275097	Shop & Service	Department Store
17986626	102698	102698_AE_15	2013-02-13 14:43:42	240	25.236632	55.277013	Food	Middle Eastern Restaurant
31165954	102698	102698_AE_15	2013-02-13 16:23:05	240	25.233038	55.27565	Residence	Home (private)
31376835	102698	102698_AE_15	2013-02-13 16:51:43	240	25.234442	55.27839	Food	Middle Eastern Restaurant
31420779	102698	102698_AE_17	2013-02-16 17:41:14	240	25.259359	55.294774	Food	Indian Restaurant
31165956	102698	102698_AE_17	2013-02-16 17:43:08	240	25.233038	55.27565	Residence	Home (private)
31004201	102698	102698_AE_2	2013-01-28 08:01:16	240	25.236635	55.277132	Food	Restaurant
18503864	102698	102698_AE_2	2013-01-28 08:17:34	240	25.229285	55.273762	Shop & Service	Food & Drink Shop
27144357	102698	102698_AE_2	2013-01-28 10:57:58	240	25.237922	55.272882	Shop & Service	Mall
18503865	102698	102698_AE_2	2013-01-28 16:06:57	240	25.229285	55.273762	Shop & Service	Food & Drink Shop
31210405	102698	102698_AE_22	2013-03-06 09:07:50	240	25.23683	55.276252	College & University	General College & University
31165961	102698	102698_AE_22	2013-03-06 09:39:55	240	25.233038	55.27565	Residence	Home (private)
17986627	102698	102698_AE_22	2013-03-06 09:50:14	240	25.236632	55.277013	Food	Middle Eastern Restaurant
31165962	102698	102698_AE_22	2013-03-06 09:58:41	240	25.233038	55.27565	Residence	Home (private)
15058799	102698	102698_AE_24	2013-03-07 20:01:49	240	25.256437	55.294951	Shop & Service	Mall
31165964	102698	102698_AE_24	2013-03-07 20:06:38	240	25.233038	55.27565	Residence	Home (private)
30590084	102698	102698_AE_26	2013-03-08 18:45:53	240	25.199121	55.271878	Travel & Transport	Moving Target
19276380	102698	102698_AE_26	2013-03-08 18:46:31	240	25.196787	55.278869	Food	Dessert Shop
30980978	102698	102698_AE_26	2013-03-08 18:47:19	240	25.198799	55.279602	Food	Mexican Restaurant
16269477	102698	102698_AE_26	2013-03-08 18:47:54	240	25.197418	55.276385	Shop & Service	Bookstore
31146071	102698	102698_AE_26	2013-03-08 18:52:44	240	25.23943	55.28536	Travel & Transport	Light Rail
31761181	102698	102698_AE_26	2013-03-08 18:54:59	240	25.236859	55.278088	Shop & Service	Convenience Store
31165965	102698	102698_AE_26	2013-03-08 18:55:21	240	25.233038	55.27565	Residence	Home (private)
6253268	102698	102698_AE_29	2013-03-11 21:43:18	240	25.197	55.279491	Shop & Service	Mall
19009778	102698	102698_AE_29	2013-03-11 21:49:56	240	25.196816	55.279877	Shop & Service	Food & Drink Shop
31160424	102698	102698_AE_29	2013-03-11 21:51:54	240	25.194363	55.278282	Outdoors & Recreation	Pool
31165968	102698	102698_AE_29	2013-03-11 23:53:31	240	25.233038	55.27565	Residence	Home (private)
31031203	102698	102698_AE_3	2013-01-29 11:29:59	240	25.236885	55.275097	Shop & Service	Department Store
27144358	102698	102698_AE_3	2013-01-29 13:27:17	240	25.237922	55.272882	Shop & Service	Mall
31840810	102698	102698_AE_30	2013-03-12 09:53:23	240	25.236828	55.276231	Shop & Service	Convenience Store
31165969	102698	102698_AE_30	2013-03-12 10:16:55	240	25.233038	55.27565	Residence	Home (private)
15183013	102698	102698_AE_31	2013-03-12 17:18:42	240	25.233516	55.292087	Travel & Transport	Train Station
20121435	102698	102698_AE_31	2013-03-12 17:19:50	240	25.201398	55.269588	Travel & Transport	Train Station
6253270	102698	102698_AE_31	2013-03-12 17:20:40	240	25.197	55.279491	Shop & Service	Mall
29981599	102698	102698_AE_31	2013-03-12 17:28:09	240	25.195286	55.277688	Food	Coffee Shop
30056868	102698	102698_AE_31	2013-03-12 17:28:53	240	25.196969	55.279641	Food	Fried Chicken Joint
15183014	102698	102698_AE_31	2013-03-12 17:31:08	240	25.233516	55.292087	Travel & Transport	Train Station
31761182	102698	102698_AE_31	2013-03-12 17:31:23	240	25.236859	55.278088	Shop & Service	Convenience Store
31165970	102698	102698_AE_31	2013-03-12 17:31:34	240	25.233038	55.27565	Residence	Home (private)
31165971	102698	102698_AE_32	2013-03-14 11:13:31	240	25.233038	55.27565	Residence	Home (private)
31031207	102698	102698_AE_32	2013-03-14 13:18:39	240	25.236885	55.275097	Shop & Service	Department Store
18318781	102698	102698_AE_33	2013-03-14 19:53:24	240	25.234424	55.308169	Shop & Service	Mall
31031208	102698	102698_AE_33	2013-03-14 19:54:35	240	25.236885	55.275097	Shop & Service	Department Store
31165972	102698	102698_AE_34	2013-03-15 08:14:08	240	25.233038	55.27565	Residence	Home (private)
31031209	102698	102698_AE_34	2013-03-15 14:11:32	240	25.236885	55.275097	Shop & Service	Department Store
31165973	102698	102698_AE_34	2013-03-15 17:18:43	240	25.233038	55.27565	Residence	Home (private)
17986629	102698	102698_AE_34	2013-03-15 17:32:27	240	25.236632	55.277013	Food	Middle Eastern Restaurant
32013223	102698	102698_AE_37	2013-03-20 20:15:06	240	25.236864	55.276236	Residence	Residential Building (Apartment / Condo)
31280483	102698	102698_AE_37	2013-03-20 20:15:58	240	25.23925	55.276411	Food	Sandwich Place
32013224	102698	102698_AE_37	2013-03-20 20:16:41	240	25.236864	55.276236	Residence	Residential Building (Apartment / Condo)
31165975	102698	102698_AE_37	2013-03-20 20:16:55	240	25.233038	55.27565	Residence	Home (private)
15183015	102698	102698_AE_38	2013-03-21 20:04:46	240	25.233516	55.292087	Travel & Transport	Train Station
20121439	102698	102698_AE_38	2013-03-21 20:05:23	240	25.201398	55.269588	Travel & Transport	Train Station
30590085	102698	102698_AE_38	2013-03-21 20:06:35	240	25.199121	55.271878	Travel & Transport	Moving Target
32041979	102698	102698_AE_38	2013-03-21 20:08:45	240	25.196642	55.279399	Food	Burger Joint
29981600	102698	102698_AE_38	2013-03-21 20:09:03	240	25.195286	55.277688	Food	Coffee Shop
15183016	102698	102698_AE_38	2013-03-21 20:11:27	240	25.233516	55.292087	Travel & Transport	Train Station
32013225	102698	102698_AE_38	2013-03-21 20:13:05	240	25.236864	55.276236	Residence	Residential Building (Apartment / Condo)
15183018	102698	102698_AE_40	2013-03-25 18:34:57	240	25.233516	55.292087	Travel & Transport	Train Station
8679930	102698	102698_AE_40	2013-03-25 18:39:43	240	25.228151	55.274109	Travel & Transport	Bus Station
15183019	102698	102698_AE_41	2013-03-27 14:23:12	240	25.233516	55.292087	Travel & Transport	Train Station
30590086	102698	102698_AE_41	2013-03-27 14:31:22	240	25.199121	55.271878	Travel & Transport	Moving Target
6253357	102698	102698_AE_42	2013-03-27 20:59:05	240	25.197	55.279491	Shop & Service	Mall
10992047	102698	102698_AE_42	2013-03-27 20:59:47	240	25.197525	55.276508	Shop & Service	Record Shop
29981601	102698	102698_AE_42	2013-03-27 21:00:39	240	25.195286	55.277688	Food	Coffee Shop
23847976	102698	102698_AE_45	2013-03-30 19:56:06	240	25.235884	55.277152	Food	Fast Food Restaurant
31165979	102698	102698_AE_45	2013-03-30 23:34:28	240	25.233038	55.27565	Residence	Home (private)
30590087	102698	102698_AE_46	2013-03-31 18:05:04	240	25.199121	55.271878	Travel & Transport	Moving Target
19009781	102698	102698_AE_46	2013-03-31 18:07:36	240	25.196816	55.279877	Shop & Service	Food & Drink Shop
17986618	102698	102698_AE_5	2013-02-02 16:04:57	240	25.236632	55.277013	Food	Middle Eastern Restaurant
31146070	102698	102698_AE_5	2013-02-02 16:13:09	240	25.23943	55.28536	Travel & Transport	Light Rail
17986630	102698	102698_AE_50	2013-04-06 06:56:15	240	25.236632	55.277013	Food	Middle Eastern Restaurant
4915575	102698	102698_AE_50	2013-04-06 06:57:09	240	25.210416	55.273633	Food	Cafe
9555088	102698	102698_AE_50	2013-04-06 06:59:08	240	25.254147	55.302923	Shop & Service	Mall
31165943	102698	102698_AE_6	2013-02-03 13:02:03	240	25.233038	55.27565	Residence	Home (private)
31165944	102698	102698_AE_6	2013-02-03 15:26:33	240	25.233038	55.27565	Residence	Home (private)
31210403	102698	102698_AE_9	2013-02-05 13:10:42	240	25.23683	55.276252	College & University	General College & University
31165946	102698	102698_AE_9	2013-02-05 14:11:25	240	25.233038	55.27565	Residence	Home (private)
17986620	102698	102698_AE_9	2013-02-05 16:59:25	240	25.236632	55.277013	Food	Middle Eastern Restaurant
22641658	102809	102809_AE_2	2012-06-06 09:29:01	240	25.217727	55.279059	Food	Mexican Restaurant
6252212	102809	102809_AE_2	2012-06-06 14:33:56	240	25.197	55.279491	Shop & Service	Mall
15026350	102809	102809_AE_2	2012-06-06 15:00:25	240	25.195849	55.27738	Food	Restaurant
18742097	102809	102809_AE_3	2012-06-07 11:15:41	240	25.139949	55.219391	Food	Cafe
6252222	102809	102809_AE_3	2012-06-07 13:47:57	240	25.197	55.279491	Shop & Service	Mall
15026351	102809	102809_AE_3	2012-06-07 15:42:36	240	25.195849	55.27738	Food	Restaurant
17801587	102949	102949_AE_1	2013-01-05 07:58:47	240	25.198876	55.279728	Food	Coffee Shop
6252927	102949	102949_AE_1	2013-01-05 08:00:16	240	25.197	55.279491	Shop & Service	Mall
22007745	103103	103103_AE_13	2012-12-13 10:47:19	240	25.213969	55.283225	Food	Japanese Restaurant
19729521	103103	103103_AE_13	2012-12-13 12:44:10	240	25.196476	55.277581	Food	Cupcake Shop
11368484	103103	103103_AE_14	2012-12-29 07:41:38	240	25.223345	55.355601	Shop & Service	Furniture / Home Store
30344239	103103	103103_AE_14	2012-12-29 08:10:58	240	25.222472	55.353284	Shop & Service	Automotive Shop
30344240	103103	103103_AE_14	2012-12-29 08:11:25	240	25.246097	55.331223	Food	BBQ Joint
30345662	103103	103103_AE_14	2012-12-29 09:06:57	240	25.222298	55.353694	Shop & Service	Clothing Store
15594174	103103	103103_AE_9	2012-11-24 08:09:28	240	24.539302	54.424049	Travel & Transport	Hotel
29441730	103103	103103_AE_9	2012-11-24 11:43:24	240	24.53944	54.423589	Shop & Service	Spa
24903843	1036	1036_AE_1	2012-11-25 05:37:23	240	25.249058	55.360421	Food	Dessert Shop
29469990	1036	1036_AE_1	2012-11-25 05:37:45	240	25.248742	55.360637	Food	Coffee Shop
28806429	1036	1036_AE_1	2012-11-25 06:13:46	240	25.249702	55.359961	Travel & Transport	Airport
16130831	1039	1039_AE_1	2012-04-12 08:12:04	240	24.411022	54.491848	Travel & Transport	Hotel
11498979	1039	1039_AE_1	2012-04-12 09:29:05	240	24.461682	54.317873	Travel & Transport	Hotel
13918104	1039	1039_AE_2	2012-04-13 07:51:36	240	25.208203	55.271959	Travel & Transport	Hotel
16712060	1039	1039_AE_2	2012-04-13 07:55:47	240	25.214096	55.276706	Professional & Other Places	Office
16712627	1039	1039_AE_2	2012-04-13 07:57:07	240	25.211328	55.27565	Professional & Other Places	Building
16713218	1039	1039_AE_2	2012-04-13 07:58:35	240	25.21693	55.280042	Professional & Other Places	Office
16713793	1039	1039_AE_2	2012-04-13 08:01:16	240	25.18404	55.253904	Nightlife Spot	Nightclub
16714193	1039	1039_AE_2	2012-04-13 08:02:25	240	25.151421	55.226339	Shop & Service	Design Studio
16714529	1039	1039_AE_2	2012-04-13 08:03:32	240	25.152806	55.22711	Professional & Other Places	Office
6251985	104050	104050_AE_1	2012-04-17 14:57:48	240	25.197	55.279491	Shop & Service	Mall
13884099	104050	104050_AE_1	2012-04-17 14:58:26	240	25.196437	55.280102	Arts & Entertainment	Movie Theater
4556243	104333	104333_AE_10	2012-06-13 14:27:10	240	25.273844	55.368776	Travel & Transport	Train Station
20687672	104333	104333_AE_10	2012-06-13 14:31:02	240	25.279021	55.351652	Travel & Transport	Light Rail
19712273	104333	104333_AE_12	2012-06-15 11:32:40	240	25.269241	55.29039	Arts & Entertainment	Historic Site
18108870	104333	104333_AE_12	2012-06-15 12:04:55	240	25.197975	55.235839	Outdoors & Recreation	Beach
25317535	104333	104333_AE_14	2012-06-18 08:54:52	240	25.270436	55.327351	Travel & Transport	Hotel
17528721	104333	104333_AE_14	2012-06-18 13:02:38	240	25.389894	55.462373	Travel & Transport	Hotel
17075923	104333	104333_AE_14	2012-06-18 14:36:29	240	25.38701	55.458646	Travel & Transport	Hotel
17528725	104333	104333_AE_18	2012-07-02 08:53:20	240	25.389894	55.462373	Travel & Transport	Hotel
17075924	104333	104333_AE_18	2012-07-02 08:53:56	240	25.38701	55.458646	Travel & Transport	Hotel
24707578	104333	104333_AE_18	2012-07-02 13:53:23	240	25.406944	55.44638	Professional & Other Places	Government Building
11486811	104333	104333_AE_18	2012-07-02 14:42:51	240	25.289057	55.350891	Arts & Entertainment	Bowling Alley
25599425	104333	104333_AE_18	2012-07-02 14:57:32	240	25.276521	55.313029	Travel & Transport	Hotel
25729803	104333	104333_AE_21	2012-07-04 09:50:48	240	25.29758	55.377906	Shop & Service	Convenience Store
4556248	104333	104333_AE_21	2012-07-04 12:11:07	240	25.273844	55.368776	Travel & Transport	Train Station
24834829	104333	104333_AE_21	2012-07-04 17:32:44	240	25.245433	55.302258	Shop & Service	Mall
26564673	104333	104333_AE_32	2012-07-29 08:59:10	240	25.308067	55.460987	Professional & Other Places	Office
26568279	104333	104333_AE_32	2012-07-29 10:33:08	240	25.272968	55.332657	Residence	Residential Building (Apartment / Condo)
26568280	104333	104333_AE_33	2012-07-30 03:03:30	240	25.272968	55.332657	Residence	Residential Building (Apartment / Condo)
26564674	104333	104333_AE_33	2012-07-30 04:51:34	240	25.308067	55.460987	Professional & Other Places	Office
28449073	104333	104333_AE_41	2012-10-27 07:13:39	240	24.515726	54.379716	Shop & Service	Miscellaneous Shop
